Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Total_Trend_Score,Paper_List_Details
1,2021,기타 공학,1987610,서경수,2,0.15035,"[도시철도 단일 노선 이종차량 운영의 유지보수 생산성 연구: Malmquist 생산성 지수 및 구형 차량 개선 사례를 중심으로]
   └ 학회: 한국철도학회 (IF: 0.41)
--------------------------------
[DEMATEL을 이용한 유지보수 성과지표의 인과관계 연구: 도시철도 차량 유지보수 운영을 중심으로]
   └ 학회: 한국철도학회 (IF: 0.41)"
2,2021,기타 공학,520645563,한현수,2,0.15035,"[도시철도 단일 노선 이종차량 운영의 유지보수 생산성 연구: Malmquist 생산성 지수 및 구형 차량 개선 사례를 중심으로]
   └ 학회: 한국철도학회 (IF: 0.41)
--------------------------------
[DEMATEL을 이용한 유지보수 성과지표의 인과관계 연구: 도시철도 차량 유지보수 운영을 중심으로]
   └ 학회: 한국철도학회 (IF: 0.41)"
3,2021,기타 공학,302589652,오철,6,0.129372,"[C-ITS 환경에서 차량 간 상호작용 분석을 통한 차내 경고 정보의 교통 안전성 효과 평가]
   └ 학회: 대한교통학회 (IF: 1.04)
--------------------------------
[곡선부 초고속주행 시 고령 운전자의 횡방향 주행안전성 평가 연구]
   └ 학회: 대한교통학회 (IF: 1.04)
--------------------------------
[메타분석을 이용한 자율주행 기반 유상운송 서비스 효과분석]
   └ 학회: 대한교통학회 (IF: 1.04)
--------------------------------
[ADAS 자료를 이용한 교통안전 정보 효과 분석]
   └ 학회: 대한교통학회 (IF: 1.04)
--------------------------------
[위계적 모형을 활용한 사업용 자동차 사고영향요인 분석: 운전자의 내재적 요인을 중심으로]
   └ 학회: 대한교통학회 (IF: 1.04)
--------------------------------
[Vehicle Sensor 자료를 이용한 후미 추돌사고의 주행 안전성 평가 방법론 개발]
   └ 학회: 대한교통학회 (IF: 1.04)"
4,2021,기타 공학,511550133,윤용기,3,0.125874,"[무인 자동화 열차제어시스템의 기술적 특성에 대한 연구]
   └ 학회: 한국철도학회 (IF: 0.41)
--------------------------------
[무인 자동화 KRTCS의 상호운영성 성능 적합성 분석]
   └ 학회: 한국철도학회 (IF: 0.41)
--------------------------------
[고속선 신호기계실에서의 접지전류 영향]
   └ 학회: 한국철도학회 (IF: 0.41)"
5,2021,기타 공학,650356713,김정태,3,0.125874,"[무인 자동화 열차제어시스템의 기술적 특성에 대한 연구]
   └ 학회: 한국철도학회 (IF: 0.41)
--------------------------------
[무인 자동화 KRTCS의 상호운영성 성능 적합성 분석]
   └ 학회: 한국철도학회 (IF: 0.41)
--------------------------------
[고속선 신호기계실에서의 접지전류 영향]
   └ 학회: 한국철도학회 (IF: 0.41)"
6,2021,기타 공학,145163146,고경준,3,0.125874,"[무인 자동화 열차제어시스템의 기술적 특성에 대한 연구]
   └ 학회: 한국철도학회 (IF: 0.41)
--------------------------------
[무인 자동화 KRTCS의 상호운영성 성능 적합성 분석]
   └ 학회: 한국철도학회 (IF: 0.41)
--------------------------------
[고속선 신호기계실에서의 접지전류 영향]
   └ 학회: 한국철도학회 (IF: 0.41)"
7,2021,기타 공학,928266094,권경주,2,0.118882,"[주행 시뮬레이터를 활용한 차선폭원 변화에 따른 운전자 주행행태 분석]
   └ 학회: 대한교통학회 (IF: 1.04)
--------------------------------
[데이터 마이닝 기법을 활용한 복합 사고영향요인 선정에 관한 연구]
   └ 학회: 대한교통학회 (IF: 1.04)"
8,2021,기타 공학,736383727,박준영,2,0.118882,"[주행 시뮬레이터를 활용한 차선폭원 변화에 따른 운전자 주행행태 분석]
   └ 학회: 대한교통학회 (IF: 1.04)
--------------------------------
[데이터 마이닝 기법을 활용한 복합 사고영향요인 선정에 관한 연구]
   └ 학회: 대한교통학회 (IF: 1.04)"
9,2021,기타 공학,616911213,이현석,2,0.118882,"[주행 시뮬레이터를 활용한 차선폭원 변화에 따른 운전자 주행행태 분석]
   └ 학회: 대한교통학회 (IF: 1.04)
--------------------------------
[데이터 마이닝 기법을 활용한 복합 사고영향요인 선정에 관한 연구]
   └ 학회: 대한교통학회 (IF: 1.04)"
10,2021,기타 공학,5494330,김주영,5,0.11538599999999999,"[긴급차량 우선신호 부여를 고려한 강화학습 기반 지체 시간 최소화 실시간 신호 제어 체계 개발]
   └ 학회: 대한교통학회 (IF: 1.04)
--------------------------------
[모바일기지국 데이터를 이용한 출퇴근 통행 분석 알고리즘 개발: 집, 직장 추정을 중심으로]
   └ 학회: 대한교통학회 (IF: 1.04)
--------------------------------
[도로 인프라 부문의 Digital Twin 구축전략]
   └ 학회: 대한교통학회 (IF: 1.04)
--------------------------------
[게임이론을 활용한 지역간 철도 배차간격 변화에 따른 수요추정 방법 연구]
   └ 학회: 대한교통학회 (IF: 1.04)
--------------------------------
[대륙철도를 이용한 해외직구 화물에 대한 운송수단선택 특성 분석]
   └ 학회: 한국철도학회 (IF: 0.41)"
