Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Total_Trend_Score,Paper_List_Details
1,2022,공학 일반,914153592,이정민,3,0.197391,"[시설관리공단 근로자들의 감정노동과 구강건강의 관계에서 신체 증상 매개효과]
   └ 학회: 한국산학기술학회 (IF: 1.09)
--------------------------------
[공공부문 근로자의 직무스트레스가 우울증상에 미치는 영향 - 시설관리공단 근로자를 중심으로 -]
   └ 학회: 한국산학기술학회 (IF: 1.09)
--------------------------------
[공공 근로자의 표면연기와 내면연기가 정신건강에 미치는 차별적 영향 연구]
   └ 학회: 한국산학기술학회 (IF: 1.09)"
2,2022,공학 일반,411068809,김종임,2,0.162011,"[비대면 온라인 교육을 경험한 간호대학생의 대학생활스트레스와 우울과의 관계에서 자기효능감의 매개효과]
   └ 학회: 한국산학기술학회 (IF: 1.09)
--------------------------------
[간호대학생의 대학생활스트레스, 자기효능감이 극복력에 미치는 영향]
   └ 학회: 한국산학기술학회 (IF: 1.09)"
3,2022,공학 일반,506385560,홍민희,2,0.130352,"[시설관리공단 근로자들의 감정노동과 구강건강의 관계에서 신체 증상 매개효과]
   └ 학회: 한국산학기술학회 (IF: 1.09)
--------------------------------
[공공 근로자의 표면연기와 내면연기가 정신건강에 미치는 차별적 영향 연구]
   └ 학회: 한국산학기술학회 (IF: 1.09)"
4,2022,공학 일반,168969372,문지유,1,0.12104400000000001,"[Triplet Loss 기반 딥러닝 모델을 통한 유사 아동 그림 선별 알고리즘]
   └ 학회: 한국산업정보학회 (IF: 1.12)"
5,2022,공학 일반,853070354,김민종,1,0.12104400000000001,"[Triplet Loss 기반 딥러닝 모델을 통한 유사 아동 그림 선별 알고리즘]
   └ 학회: 한국산업정보학회 (IF: 1.12)"
6,2022,공학 일반,711889522,이성옥,1,0.12104400000000001,"[Triplet Loss 기반 딥러닝 모델을 통한 유사 아동 그림 선별 알고리즘]
   └ 학회: 한국산업정보학회 (IF: 1.12)"
7,2022,공학 일반,428108722,유용균,1,0.12104400000000001,"[Triplet Loss 기반 딥러닝 모델을 통한 유사 아동 그림 선별 알고리즘]
   └ 학회: 한국산업정보학회 (IF: 1.12)"
8,2022,공학 일반,711148069,김윤호,1,0.12104400000000001,"[배터리 리드탭 압흔 오류 검출의 딥러닝 기법 적용]
   └ 학회: 한국산업정보학회 (IF: 1.12)"
9,2022,공학 일반,423002339,김병만,1,0.12104400000000001,"[배터리 리드탭 압흔 오류 검출의 딥러닝 기법 적용]
   └ 학회: 한국산업정보학회 (IF: 1.12)"
10,2022,공학 일반,541820191,김태형,2,0.11173100000000001,"[대학생의 가족기능이 우울에 미치는 영향: 자아존중감의 매개효과]
   └ 학회: 한국산학기술학회 (IF: 1.09)
--------------------------------
[사회복지대학생의 가족기능과 행복감과의 관계: 자아존중감의 매개효과]
   └ 학회: 한국산학기술학회 (IF: 1.09)"
