Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
1,2025,기계공학,877541037,박영환,3,0.128,0.20322300000000001,"[Development of an FEA Heat Source Model Based on Molten Pool Geometry for Welding and Additive Manufacturing]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[용접 및 적층 공정의 열전도 해석을 위한 새로운 열원 모델에 관한 연구]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[A Study on Keyhole-Plasma Behavior and Multi-Sensor Correlation Analysis in Laser Welding]
   └ 학회: 대한용접·접합학회 (IF: 0.63)"
2,2025,기계공학,206023539,이욱진,6,0.1233,0.195788,"[Effect of Mn Content on Microstructure and Superelastic Property of Fe-Mn-Al-Ni Alloy Fabricated by Direct Energy Deposition]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[Mn 함량이 직접에너지적층법을 이용하여 제조된 Fe-Mn-Al-Ni 계 초탄성 합금의 미세조직 및 초탄성 특성에 미치는 영향]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[Effect of Aging Heat Treatment on Residual Stress of Hastelloy X Produced by Laser Powder Bed Fusion]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[레이저 분말 베드 용융법으로 제조된 Hastelloy X의 시효경화 열처리에 따른 잔류응력 분석]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[Finite Element Analysis of Distortion and Residual Stress in Inconel 625 Produced by Laser Direct Energy Deposition]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[인코넬 625 합금의 레이저 직접 에너지 적층 제조시 휘어짐 및 잔류응력 유한요소 해석]
   └ 학회: 대한용접·접합학회 (IF: 0.63)"
3,2025,기계공학,213059829,조대원,2,0.1233,0.19578800000000002,"[Development of an FEA Heat Source Model Based on Molten Pool Geometry for Welding and Additive Manufacturing]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[용접 및 적층 공정의 열전도 해석을 위한 새로운 열원 모델에 관한 연구]
   └ 학회: 대한용접·접합학회 (IF: 0.63)"
4,2025,기계공학,900352626,이진천,3,0.1006,0.122676,"[인공지능(AI)이 사람을 대체할까?]
   └ 학회: 대한설비공학회 (IF: 0.82)
--------------------------------
[인공지능 에이전트(AI agent)의 등장]
   └ 학회: 대한설비공학회 (IF: 0.82)
--------------------------------
[인공지능(AI)이 만든 새로운 직업]
   └ 학회: 대한설비공학회 (IF: 0.82)"
5,2025,기계공학,164653158,채유진,4,0.0986,0.29863799999999996,"[스프링백을 고려한 캠 성형 기반 측면 비드 성형 공정 최적화]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[응력 삼축성과 및 변형 경로를 고려한 ASTM 인장 시험편의 유효 두께 평가]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[허스 커플링 기어 반자유단조 공정의 유한요소해석 기반 블랭크 치수 최적화]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[소재 물성 및 두께를 고려한 측면 비드 캠 성형 최적 펀치 변위 예측]
   └ 학회: 한국생산제조학회 (IF: 0.33)"
6,2025,기계공학,961167359,박진수,4,0.0986,0.29863799999999996,"[스프링백을 고려한 캠 성형 기반 측면 비드 성형 공정 최적화]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[응력 삼축성과 및 변형 경로를 고려한 ASTM 인장 시험편의 유효 두께 평가]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[허스 커플링 기어 반자유단조 공정의 유한요소해석 기반 블랭크 치수 최적화]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[소재 물성 및 두께를 고려한 측면 비드 캠 성형 최적 펀치 변위 예측]
   └ 학회: 한국생산제조학회 (IF: 0.33)"
7,2025,기계공학,241766407,김민기,4,0.0986,0.29863799999999996,"[스프링백을 고려한 캠 성형 기반 측면 비드 성형 공정 최적화]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[응력 삼축성과 및 변형 경로를 고려한 ASTM 인장 시험편의 유효 두께 평가]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[허스 커플링 기어 반자유단조 공정의 유한요소해석 기반 블랭크 치수 최적화]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[소재 물성 및 두께를 고려한 측면 비드 캠 성형 최적 펀치 변위 예측]
   └ 학회: 한국생산제조학회 (IF: 0.33)"
8,2025,기계공학,486367762,김정현,4,0.07,0.115241,"[A Study on the Effect of Hydrogen Embrittlement and Temperature of Welds in Steel Applied to Liquid Hydrogen Storage Systems]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[액체수소 저장시스템에 적용되는 강재 용접부의 수소취화 및 온도 영향에 대한 연구]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[Evaluation of hydrogen embrittlement in notched STS 310S using electrochemical hydrogen charging]
   └ 학회: 한국마린엔지니어링학회 (IF: 0.33)
--------------------------------
[Influence of moisture content on the mechanical properties of birch plywood]
   └ 학회: 한국마린엔지니어링학회 (IF: 0.33)"
9,2025,기계공학,433894923,김태욱,3,0.07,0.115241,"[A Study on the Effect of Hydrogen Embrittlement and Temperature of Welds in Steel Applied to Liquid Hydrogen Storage Systems]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[액체수소 저장시스템에 적용되는 강재 용접부의 수소취화 및 온도 영향에 대한 연구]
   └ 학회: 대한용접·접합학회 (IF: 0.63)
--------------------------------
[Influence of moisture content on the mechanical properties of birch plywood]
   └ 학회: 한국마린엔지니어링학회 (IF: 0.33)"
10,2025,기계공학,512138126,윤준섭,3,0.0687,0.208179,"[스프링백을 고려한 캠 성형 기반 측면 비드 성형 공정 최적화]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[응력 삼축성과 및 변형 경로를 고려한 ASTM 인장 시험편의 유효 두께 평가]
   └ 학회: 한국생산제조학회 (IF: 0.33)
--------------------------------
[소재 물성 및 두께를 고려한 측면 비드 캠 성형 최적 펀치 변위 예측]
   └ 학회: 한국생산제조학회 (IF: 0.33)"
