Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
1,2023,재료·에너지공학,664211397,정남균,2,0.1167,0.33333599999999997,"[전산유체해석을 이용한 수냉식 히트싱크 방열특성에 관한 연구]
   └ 학회: 한국에너지학회 (IF: 0.35)
--------------------------------
[냉각수 유량에 따른 수냉식 히트싱크 방열특성에 관한 연구]
   └ 학회: 한국에너지학회 (IF: 0.35)"
2,2023,재료·에너지공학,148079358,차균호,3,0.0909,0.25980600000000004,"[온톨로지 형식 표준 사용후핵연료 정보 관리 모델 제안]
   └ 학회: 한국에너지학회 (IF: 0.35)
--------------------------------
[머신러닝 기반 사용후핵연료 안전정보 이상치 탐지 : XGBoost와 OCSVM을 이용한 성능 비교]
   └ 학회: 한국에너지학회 (IF: 0.35)
--------------------------------
[관계형 데이터베이스 기반 사용후핵연료 정보 시스템 아키텍처 연구]
   └ 학회: 한국에너지학회 (IF: 0.35)"
3,2023,재료·에너지공학,615121388,김홍진,2,0.0789,0.22549200000000003,"[온톨로지 형식 표준 사용후핵연료 정보 관리 모델 제안]
   └ 학회: 한국에너지학회 (IF: 0.35)
--------------------------------
[관계형 데이터베이스 기반 사용후핵연료 정보 시스템 아키텍처 연구]
   └ 학회: 한국에너지학회 (IF: 0.35)"
4,2023,재료·에너지공학,510319809,조영철,2,0.0789,0.22549200000000003,"[온톨로지 형식 표준 사용후핵연료 정보 관리 모델 제안]
   └ 학회: 한국에너지학회 (IF: 0.35)
--------------------------------
[관계형 데이터베이스 기반 사용후핵연료 정보 시스템 아키텍처 연구]
   └ 학회: 한국에너지학회 (IF: 0.35)"
5,2023,재료·에너지공학,274478546,심가희,2,0.0635,0.18137400000000004,"[온톨로지 형식 표준 사용후핵연료 정보 관리 모델 제안]
   └ 학회: 한국에너지학회 (IF: 0.35)
--------------------------------
[머신러닝 기반 사용후핵연료 안전정보 이상치 탐지 : XGBoost와 OCSVM을 이용한 성능 비교]
   └ 학회: 한국에너지학회 (IF: 0.35)"
6,2023,재료·에너지공학,257994685,박준영,2,0.0453,0.12255,"[L-PBF 공정 처리된 Fe-Si 합금의 열처리 조건에 따른 미세조직 및 기계적 특성]
   └ 학회: 한국소성·가공학회 (IF: 0.37)
--------------------------------
[선박 엔진용 밸브 스핀들 모재에 따른 마찰 용접 후 기계적 특성 변화]
   └ 학회: 한국소성·가공학회 (IF: 0.37)"
7,2023,재료·에너지공학,175247270,김정기,2,0.0453,0.12255,"[L-PBF 공정 처리된 Fe-Si 합금의 열처리 조건에 따른 미세조직 및 기계적 특성]
   └ 학회: 한국소성·가공학회 (IF: 0.37)
--------------------------------
[선박 엔진용 밸브 스핀들 모재에 따른 마찰 용접 후 기계적 특성 변화]
   └ 학회: 한국소성·가공학회 (IF: 0.37)"
8,2023,재료·에너지공학,913418265,고석환,2,0.0408,0.063726,"[인공지능을 활용 태양광발전 운영관리기술]
   └ 학회: 한국태양에너지학회 (IF: 0.64)
--------------------------------
[환경데이터 기반 전압-전류 곡선 시뮬레이션 및 태양광 스트링 인공지능 고장진단 방법]
   └ 학회: 한국태양에너지학회 (IF: 0.64)"
9,2023,재료·에너지공학,630769364,윤은유,2,0.0363,0.09803999999999999,"[회전단조에 따른 Inconel 706 합금의 미세조직 및 기계적 특성 분석]
   └ 학회: 한국소성·가공학회 (IF: 0.37)
--------------------------------
[Inconel 706의 열간단조 공정 중 재가열과 변형양에 따른 결정립 미세화에 대한 분석]
   └ 학회: 한국소성·가공학회 (IF: 0.37)"
10,2023,재료·에너지공학,100278214,이영선,2,0.0363,0.09803999999999999,"[회전단조에 따른 Inconel 706 합금의 미세조직 및 기계적 특성 분석]
   └ 학회: 한국소성·가공학회 (IF: 0.37)
--------------------------------
[Inconel 706의 열간단조 공정 중 재가열과 변형양에 따른 결정립 미세화에 대한 분석]
   └ 학회: 한국소성·가공학회 (IF: 0.37)"
