Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
1,2023,산업공학,911243546,김재경,3,0.48,0.228572,"한국지능정보시스템학회 (NODE11538425, IF: 2.1)
한국지능정보시스템학회 (NODE11343339, IF: 2.1)
한국지능정보시스템학회 (NODE11447159, IF: 2.1)"
2,2023,산업공학,47610,이민영,1,0.4385,0.208792,"한국지능정보시스템학회 (NODE11538429, IF: 2.1)"
3,2023,산업공학,136185320,최지우,1,0.4385,0.208792,"한국지능정보시스템학회 (NODE11538429, IF: 2.1)"
4,2023,산업공학,662690404,김인영,1,0.4385,0.208792,"한국지능정보시스템학회 (NODE11538429, IF: 2.1)"
5,2023,산업공학,967171847,손수진,1,0.4385,0.208792,"한국지능정보시스템학회 (NODE11538429, IF: 2.1)"
6,2023,산업공학,5157268,최인호,1,0.4385,0.208792,"한국지능정보시스템학회 (NODE11538429, IF: 2.1)"
7,2023,산업공학,296709242,최상현,2,0.3923,0.186814,"한국지능정보시스템학회 (NODE11538444, IF: 2.1)
한국지능정보시스템학회 (NODE11674566, IF: 2.1)"
8,2023,산업공학,227268139,류동엽,1,0.3831,0.182418,"한국지능정보시스템학회 (NODE11447159, IF: 2.1)"
9,2023,산업공학,224082210,이흠철,1,0.3831,0.182418,"한국지능정보시스템학회 (NODE11447159, IF: 2.1)"
10,2023,산업공학,414879116,조성주,1,0.3831,0.182418,"한국지능정보시스템학회 (NODE11538444, IF: 2.1)"
11,2023,산업공학,373112314,최우석,1,0.3831,0.182418,"한국지능정보시스템학회 (NODE11538444, IF: 2.1)"
12,2023,산업공학,344477173,백재욱,1,0.1791,0.213187,"한국신뢰성학회 (NODE11524558, IF: 0.84)"
13,2023,산업공학,322996909,변재현,3,0.1729,0.37582499999999996,"대한산업공학회 (NODE11496982, IF: 0.46)
대한산업공학회 (NODE11496983, IF: 0.46)
대한산업공학회 (NODE11435017, IF: 0.46)"
14,2023,산업공학,531690151,서호진,2,0.1729,0.37582499999999996,"대한산업공학회 (NODE11496982, IF: 0.46)
대한산업공학회 (NODE11435017, IF: 0.46)"
15,2023,산업공학,342863671,김동환,1,0.1477,0.070329,"한국지능정보시스템학회 (NODE11343338, IF: 2.1)"
16,2023,산업공학,699946319,이철웅,3,0.1386,0.182418,"한국SCM학회 (NODE11421010, IF: 0.76)
한국SCM학회 (NODE11554013, IF: 0.76)
한국SCM학회 (NODE11554018, IF: 0.76)"
17,2023,산업공학,4689864,신용혁,2,0.1386,0.182418,"한국SCM학회 (NODE11554013, IF: 0.76)
한국SCM학회 (NODE11554018, IF: 0.76)"
18,2023,산업공학,757511670,손정현,1,0.1386,0.182418,"한국SCM학회 (NODE11647263, IF: 0.76)"
19,2023,산업공학,911113985,임성묵,1,0.1386,0.182418,"한국SCM학회 (NODE11647263, IF: 0.76)"
20,2023,산업공학,338924413,이지웅,1,0.1386,0.182418,"한국SCM학회 (NODE11554018, IF: 0.76)"
21,2023,산업공학,551922784,조의항,1,0.1386,0.182418,"한국SCM학회 (NODE11554018, IF: 0.76)"
22,2023,산업공학,296342119,최지애,2,0.1292,0.061537999999999995,"한국지능정보시스템학회 (NODE11538431, IF: 2.1)
한국지능정보시스템학회 (NODE11538445, IF: 2.1)"
23,2023,산업공학,841630066,박종혁,2,0.12,0.057143,"한국지능정보시스템학회 (NODE11447166, IF: 2.1)
한국지능정보시스템학회 (NODE11674558, IF: 2.1)"
24,2023,산업공학,827288906,장동수,2,0.1062,0.050549000000000004,"한국지능정보시스템학회 (NODE11343339, IF: 2.1)
한국지능정보시스템학회 (NODE11674559, IF: 2.1)"
25,2023,산업공학,420711086,박경원,2,0.0923,0.043956,"한국지능정보시스템학회 (NODE11343342, IF: 2.1)
한국지능정보시스템학회 (NODE11447158, IF: 2.1)"
26,2023,산업공학,768933274,이경욱,1,0.0923,0.043956,"한국지능정보시스템학회 (NODE11447166, IF: 2.1)"
27,2023,산업공학,470656491,이예진,1,0.0923,0.043956,"한국지능정보시스템학회 (NODE11447166, IF: 2.1)"
28,2023,산업공학,839009964,김도현,1,0.089,0.193407,"대한산업공학회 (NODE11435017, IF: 0.46)"
29,2023,산업공학,118150872,조윤호,2,0.0877,0.041759,"한국지능정보시스템학회 (NODE11538433, IF: 2.1)
한국지능정보시스템학회 (NODE11343349, IF: 2.1)"
30,2023,산업공학,680456184,강주영,2,0.0877,0.041757999999999997,"한국지능정보시스템학회 (NODE11538437, IF: 2.1)
한국지능정보시스템학회 (NODE11674572, IF: 2.1)"
31,2023,산업공학,5119235,이청용,1,0.0877,0.041758,"한국지능정보시스템학회 (NODE11343339, IF: 2.1)"
32,2023,산업공학,601408304,유우식,2,0.0859,0.186814,"대한산업공학회 (NODE11396369, IF: 0.46)
대한산업공학회 (NODE11635463, IF: 0.46)"
33,2023,산업공학,521190879,Dedy Suryadi,1,0.0859,0.186814,"대한산업공학회 (NODE11640946, IF: 0.46)"
34,2023,산업공학,175042318,Paulina Kus Ariningsih,1,0.0859,0.186814,"대한산업공학회 (NODE11640946, IF: 0.46)"
35,2023,산업공학,640340653,Steven Adi Wiguna,1,0.0859,0.186814,"대한산업공학회 (NODE11640946, IF: 0.46)"
36,2023,산업공학,305454855,윤장혁,4,0.0839,0.182418,"대한산업공학회 (NODE11496972, IF: 0.46)
대한산업공학회 (NODE11396363, IF: 0.46)
대한산업공학회 (NODE11554276, IF: 0.46)
대한산업공학회 (NODE11435015, IF: 0.46)"
37,2023,산업공학,385768725,김성범,3,0.0839,0.182418,"대한산업공학회 (NODE11396364, IF: 0.46)
대한산업공학회 (NODE11396367, IF: 0.46)
대한산업공학회 (NODE11435018, IF: 0.46)"
38,2023,산업공학,83768,김수진,2,0.0839,0.182418,"대한산업공학회 (NODE11496982, IF: 0.46)
대한산업공학회 (NODE11496983, IF: 0.46)"
39,2023,산업공학,513085157,이지호,2,0.0839,0.182418,"대한산업공학회 (NODE11396363, IF: 0.46)
대한산업공학회 (NODE11435015, IF: 0.46)"
