Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
1,2024,건축공학,921217775,구형모,4,0.4935,0.781644,"[군집 수에 따른 공간 제약 위계적 군집 기반 기계학습 예측 정확도 변화]
   └ 학회: 대한공간정보학회 (IF: 0.82)
--------------------------------
[공간 데이터와 기계학습 기법의 결합을 위한 공간적 입력변수 유용성 탐색]
   └ 학회: 한국측량학회 (IF: 0.57)
--------------------------------
[공간데이터 기반 기계학습 모형의 예측 정확도 향상을 위한 연접성 제약을 반영한 공간 군집의 활용]
   └ 학회: 한국측량학회 (IF: 0.57)
--------------------------------
[기계학습과 최대 커버링 입지 모형을 이용한 광주시 스마트 공공복합편의시설 최적 입지선정]
   └ 학회: 한국측량학회 (IF: 0.57)"
2,2024,건축공학,383890039,고태영,5,0.3774,0.58971,"[사용후핵연료 심층 처분장을 위한 국내외 굴착손상영역 사례연구]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[지반 조건과 TBM 운영 파라미터를 고려한 디스크 커터 마모 예측]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[달 심부 굴착을 위한 마이크로파 조사의 현무암 물성 영향에 대한 실험적 연구]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[터널 심발공 비장약량 예측을 위한 머신러닝 기법의 적용성 평가]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[Leeb 경도와 머신러닝 기법을 통한 암석 일축압축강도 추정]
   └ 학회: 한국암반공학회 (IF: 0.64)"
3,2024,건축공학,103272060,장수호,4,0.3747,0.5855379999999999,"[쉴드 TBM의 자동 방향제어를 위한 머신러닝과 반복계산법에 의한 중절잭 추진 거리 예측]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[보강된 픽커터의 커터작용력과 마모손상분석을 통한 현장적용성 검토]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[이수식 쉴드 TBM 굴진 데이터와 기계학습 모델을 이용한 주요 운전 변수의 예측에 관한 기초 연구]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[이수식 쉴드 TBM 굴진데이터와 기계학습 모델을 이용한 굴진속도 예측에 관한 연구]
   └ 학회: 한국암반공학회 (IF: 0.64)"
4,2024,건축공학,587165677,강태호,4,0.3747,0.5855379999999999,"[쉴드 TBM의 자동 방향제어를 위한 머신러닝과 반복계산법에 의한 중절잭 추진 거리 예측]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[보강된 픽커터의 커터작용력과 마모손상분석을 통한 현장적용성 검토]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[이수식 쉴드 TBM 굴진 데이터와 기계학습 모델을 이용한 주요 운전 변수의 예측에 관한 기초 연구]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[이수식 쉴드 TBM 굴진데이터와 기계학습 모델을 이용한 굴진속도 예측에 관한 연구]
   └ 학회: 한국암반공학회 (IF: 0.64)"
5,2024,건축공학,221115488,최순욱,4,0.3747,0.5855379999999999,"[쉴드 TBM의 자동 방향제어를 위한 머신러닝과 반복계산법에 의한 중절잭 추진 거리 예측]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[보강된 픽커터의 커터작용력과 마모손상분석을 통한 현장적용성 검토]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[이수식 쉴드 TBM 굴진 데이터와 기계학습 모델을 이용한 주요 운전 변수의 예측에 관한 기초 연구]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[이수식 쉴드 TBM 굴진데이터와 기계학습 모델을 이용한 굴진속도 예측에 관한 연구]
   └ 학회: 한국암반공학회 (IF: 0.64)"
6,2024,건축공학,747522763,이재혁,4,0.3672,0.208624,"[국내 배터리 3사(LG에너지솔루션, 삼성SDI, SK온)의 지속가능한 광물자원 확보 전략]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[ESG 경영전략 기반 생물다양성 활동 충실성 분석: 포스코 그룹 사례]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[ESG 경영 실천전략: 애플(Apple)의 탄소중립 사례를 중심으로]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[국내 제약 바이오산업의 순환경제 달성을 위한 폐기물 관리 전략 제언: 글로벌 기업의 사례를 통한 시사점 및 발전 방안]
   └ 학회: 대한환경공학회 (IF: 1.76)"
7,2024,건축공학,689382643,이예지,1,0.3378,0.191934,"[중소도시 미세먼지 농도 예측을 위한 머신러닝 기법 적용 가능성 평가]
   └ 학회: 대한환경공학회 (IF: 1.76)"
8,2024,건축공학,560021194,나이슬,1,0.3378,0.191934,"[중소도시 미세먼지 농도 예측을 위한 머신러닝 기법 적용 가능성 평가]
   └ 학회: 대한환경공학회 (IF: 1.76)"
9,2024,건축공학,893629794,손영규,1,0.3378,0.191934,"[중소도시 미세먼지 농도 예측을 위한 머신러닝 기법 적용 가능성 평가]
   └ 학회: 대한환경공학회 (IF: 1.76)"
10,2024,건축공학,1764747,정석희,7,0.284,0.161336,"[한국 태양광 발전 산업의 진흥을 위한 제안]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[한국 해상 풍력 발전: 현재와 전망]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[폐플라스틱 열분해 산업: 현황과 전망]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[유기성 폐자원에서의 원유 추출 기술: 총설]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[지하수소저장: 고압수소, 액체수소, 암모니아의 비교]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[궁극의 그린에너지 자연수소: 현황과 전망]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[에너지 운반체로서의 암모니아와 액체수소: 도전과 기회]
   └ 학회: 대한환경공학회 (IF: 1.76)"
11,2024,건축공학,490355760,정민,2,0.2708,0.390822,"[군집 수에 따른 공간 제약 위계적 군집 기반 기계학습 예측 정확도 변화]
   └ 학회: 대한공간정보학회 (IF: 0.82)
--------------------------------
[공간데이터 기반 기계학습 모형의 예측 정확도 향상을 위한 연접성 제약을 반영한 공간 군집의 활용]
   └ 학회: 한국측량학회 (IF: 0.57)"
12,2024,건축공학,622576589,강혜윤,2,0.2708,0.390822,"[군집 수에 따른 공간 제약 위계적 군집 기반 기계학습 예측 정확도 변화]
   └ 학회: 대한공간정보학회 (IF: 0.82)
--------------------------------
[공간데이터 기반 기계학습 모형의 예측 정확도 향상을 위한 연접성 제약을 반영한 공간 군집의 활용]
   └ 학회: 한국측량학회 (IF: 0.57)"
