Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
1,2024,재료·에너지공학,397540,김경수,2,0.0481,0.114584,"[재 제조 태양광모듈의 내구성능 평가 연구]
   └ 학회: 한국태양광발전학회 (IF: 0.42)
--------------------------------
[KS C 8562 평가를 통한 CIGS 태양광모듈의 출력 거동 분석]
   └ 학회: 한국태양광발전학회 (IF: 0.42)"
2,2024,재료·에너지공학,598469394,김진혁,3,0.0407,0.17708100000000002,"[Parametric Study of a Fixed-blade Runner in an Ultra-low-head Gate Turbine]
   └ 학회: 한국신재생에너지학회 (IF: 0.69)
--------------------------------
[비속도 170급 프란시스 수차: Thoma number 변화에 따른 정격 조건에서의 과도상태 유동특성]
   └ 학회: 한국에너지학회 (IF: 0.23)
--------------------------------
[데이터베이스 기반 프란시스 수차 러너 두께 설계 및 수치해석적 연구]
   └ 학회: 한국에너지학회 (IF: 0.23)"
3,2024,재료·에너지공학,108102940,모하메드 아부 사져,2,0.0407,0.17708100000000002,"[비속도 170급 프란시스 수차: Thoma number 변화에 따른 정격 조건에서의 과도상태 유동특성]
   └ 학회: 한국에너지학회 (IF: 0.23)
--------------------------------
[데이터베이스 기반 프란시스 수차 러너 두께 설계 및 수치해석적 연구]
   └ 학회: 한국에너지학회 (IF: 0.23)"
4,2024,재료·에너지공학,625977883,노민수,2,0.0407,0.17708100000000002,"[비속도 170급 프란시스 수차: Thoma number 변화에 따른 정격 조건에서의 과도상태 유동특성]
   └ 학회: 한국에너지학회 (IF: 0.23)
--------------------------------
[데이터베이스 기반 프란시스 수차 러너 두께 설계 및 수치해석적 연구]
   └ 학회: 한국에너지학회 (IF: 0.23)"
5,2024,재료·에너지공학,203533101,박진주,3,0.0262,0.0625,"[n형 양면 결정질 실리콘 태양전지의 SiN<SUB>x</SUB>/SiO<SUB>x</SUB> 이중층 영향에 관한 연구]
   └ 학회: 한국태양광발전학회 (IF: 0.42)
--------------------------------
[영농형 태양광 발전시스템의 특성 및 연구동향]
   └ 학회: 한국태양광발전학회 (IF: 0.42)
--------------------------------
[유무기 하이브리드 태양전지 적용을 위한 탠덤형 비정질 실리콘 태양전지 최적화 기술]
   └ 학회: 한국태양광발전학회 (IF: 0.42)"
6,2024,재료·에너지공학,897600668,이준신,2,0.0262,0.0625,"[n형 양면 결정질 실리콘 태양전지의 SiN<SUB>x</SUB>/SiO<SUB>x</SUB> 이중층 영향에 관한 연구]
   └ 학회: 한국태양광발전학회 (IF: 0.42)
--------------------------------
[영농형 태양광 발전시스템의 특성 및 연구동향]
   └ 학회: 한국태양광발전학회 (IF: 0.42)"
7,2024,재료·에너지공학,836252508,윤창열,5,0.0217,0.041667,"[스리랑카 농촌 지역의 에너지 자립화 모델 개발]
   └ 학회: 한국신재생에너지학회 (IF: 0.69)
--------------------------------
[신재생에너지 국가참조표준 시스템 구축 및 개발 - 모델 기반 표준기상년]
   └ 학회: 한국신재생에너지학회 (IF: 0.69)
--------------------------------
[태양광 패널 일사량에 기반한 대표연도 데이터 비교 평가]
   └ 학회: 한국신재생에너지학회 (IF: 0.69)
--------------------------------
[시장잠재량 모형과 확산 모형을 결합한 태양광 보급전망 방법론]
   └ 학회: 한국신재생에너지학회 (IF: 0.69)
--------------------------------
[건물 재생에너지 자원지도]
   └ 학회: 한국태양에너지학회 (IF: 0.52)"
8,2024,재료·에너지공학,317593359,김보영,4,0.0217,0.041667,"[스리랑카 농촌 지역의 에너지 자립화 모델 개발]
   └ 학회: 한국신재생에너지학회 (IF: 0.69)
--------------------------------
[신재생에너지 국가참조표준 시스템 구축 및 개발 - 모델 기반 표준기상년]
   └ 학회: 한국신재생에너지학회 (IF: 0.69)
--------------------------------
[태양광 패널 일사량에 기반한 대표연도 데이터 비교 평가]
   └ 학회: 한국신재생에너지학회 (IF: 0.69)
--------------------------------
[건물 재생에너지 자원지도]
   └ 학회: 한국태양에너지학회 (IF: 0.52)"
9,2024,재료·에너지공학,954861770,김현구,4,0.0217,0.041667,"[스리랑카 농촌 지역의 에너지 자립화 모델 개발]
   └ 학회: 한국신재생에너지학회 (IF: 0.69)
--------------------------------
[신재생에너지 국가참조표준 시스템 구축 및 개발 - 모델 기반 표준기상년]
   └ 학회: 한국신재생에너지학회 (IF: 0.69)
--------------------------------
[태양광 패널 일사량에 기반한 대표연도 데이터 비교 평가]
   └ 학회: 한국신재생에너지학회 (IF: 0.69)
--------------------------------
[건물 재생에너지 자원지도]
   └ 학회: 한국태양에너지학회 (IF: 0.52)"
10,2024,재료·에너지공학,960475340,김창기,3,0.0217,0.041667,"[신재생에너지 국가참조표준 시스템 구축 및 개발 - 모델 기반 표준기상년]
   └ 학회: 한국신재생에너지학회 (IF: 0.69)
--------------------------------
[태양광 패널 일사량에 기반한 대표연도 데이터 비교 평가]
   └ 학회: 한국신재생에너지학회 (IF: 0.69)
--------------------------------
[건물 재생에너지 자원지도]
   └ 학회: 한국태양에너지학회 (IF: 0.52)"
