Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
1,2021,건축공학,751385579,이수기,11,0.4367,0.344406,"대한국토·도시계획학회 (NODE10597626, IF: 1.35)
대한국토·도시계획학회 (NODE10553252, IF: 1.35)
대한국토·도시계획학회 (NODE10553263, IF: 1.35)
대한국토·도시계획학회 (NODE10667024, IF: 1.35)
대한국토·도시계획학회 (NODE10621458, IF: 1.35)
대한국토·도시계획학회 (NODE10621463, IF: 1.35)
대한국토·도시계획학회 (NODE10533136, IF: 1.35)
대한국토·도시계획학회 (NODE10533145, IF: 1.35)
대한국토·도시계획학회 (NODE10894212, IF: 1.35)
대한공간정보학회 (NODE10572262, IF: 1.07)
대한국토·도시계획학회 (NODE10570860, IF: 1.35)"
2,2021,건축공학,753724875,조미정,2,0.3188,0.23616399999999999,"대한국토·도시계획학회 (NODE10621459, IF: 1.35)
대한국토·도시계획학회 (NODE10894210, IF: 1.35)"
3,2021,건축공학,888236784,기동환,3,0.3089,0.22878400000000002,"대한국토·도시계획학회 (NODE10597626, IF: 1.35)
대한국토·도시계획학회 (NODE10553252, IF: 1.35)
대한국토·도시계획학회 (NODE10570860, IF: 1.35)"
4,2021,건축공학,340381600,어양담,3,0.2406,0.35916600000000004,"한국측량학회 (NODE10958032, IF: 0.67)
한국측량학회 (NODE10958034, IF: 0.67)
한국측량학회 (NODE10958037, IF: 0.67)"
5,2021,건축공학,398667344,전희정,6,0.1893,0.140222,"대한국토·도시계획학회 (NODE10597617, IF: 1.35)
대한국토·도시계획학회 (NODE10597625, IF: 1.35)
대한국토·도시계획학회 (NODE10553250, IF: 1.35)
대한국토·도시계획학회 (NODE10621453, IF: 1.35)
대한국토·도시계획학회 (NODE10621469, IF: 1.35)
대한국토·도시계획학회 (NODE10894216, IF: 1.35)"
6,2021,건축공학,787320808,정수영,2,0.1893,0.140222,"대한국토·도시계획학회 (NODE10621453, IF: 1.35)
대한국토·도시계획학회 (NODE10894216, IF: 1.35)"
7,2021,건축공학,855712769,이재수,2,0.1793,0.132842,"대한국토·도시계획학회 (NODE10597620, IF: 1.35)
대한국토·도시계획학회 (NODE10570861, IF: 1.35)"
8,2021,건축공학,165802960,유해연,4,0.176,0.325956,"대한건축학회 (NODE10584935, IF: 0.54)
대한건축학회 (NODE10666901, IF: 0.54)
대한건축학회 (NODE10594929, IF: 0.54)
대한건축학회 (NODE10543102, IF: 0.54)"
9,2021,건축공학,195645422,양승규,1,0.176,0.130382,"대한국토·도시계획학회 (NODE10621459, IF: 1.35)"
10,2021,건축공학,766436153,하정원,3,0.1744,0.12915200000000002,"대한국토·도시계획학회 (NODE10553252, IF: 1.35)
대한국토·도시계획학회 (NODE10553263, IF: 1.35)
대한국토·도시계획학회 (NODE10621463, IF: 1.35)"
11,2021,건축공학,976888207,원태연,2,0.1681,0.25092400000000004,"한국측량학회 (NODE10958032, IF: 0.67)
한국측량학회 (NODE10958034, IF: 0.67)"
12,2021,건축공학,570782931,조수민,2,0.1681,0.25092400000000004,"한국측량학회 (NODE10958032, IF: 0.67)
한국측량학회 (NODE10958034, IF: 0.67)"
13,2021,건축공학,412460158,송준영,2,0.1681,0.25092400000000004,"한국측량학회 (NODE10958032, IF: 0.67)
한국측량학회 (NODE10958034, IF: 0.67)"
14,2021,건축공학,602504557,최경아,1,0.1658,0.154982,"대한공간정보학회 (NODE10819206, IF: 1.07)"
15,2021,건축공학,5111087,김선재,3,0.1544,0.11439200000000001,"대한국토·도시계획학회 (NODE10597626, IF: 1.35)
대한국토·도시계획학회 (NODE10553263, IF: 1.35)
대한국토·도시계획학회 (NODE10667024, IF: 1.35)"
16,2021,건축공학,384040141,유승재,1,0.1544,0.11439200000000001,"대한국토·도시계획학회 (NODE10553252, IF: 1.35)"
17,2021,건축공학,273259627,김혜준,1,0.1544,0.11439200000000001,"대한국토·도시계획학회 (NODE10553252, IF: 1.35)"
18,2021,건축공학,644454409,남진,8,0.1528,0.113162,"대한국토·도시계획학회 (NODE10597624, IF: 1.35)
대한국토·도시계획학회 (NODE10553256, IF: 1.35)
대한국토·도시계획학회 (NODE10667023, IF: 1.35)
대한국토·도시계획학회 (NODE10621452, IF: 1.35)
대한국토·도시계획학회 (NODE10621454, IF: 1.35)
대한국토·도시계획학회 (NODE10551385, IF: 1.35)
대한국토·도시계획학회 (NODE10533139, IF: 1.35)
대한국토·도시계획학회 (NODE10894207, IF: 1.35)"
19,2021,건축공학,477216398,신용현,1,0.1511,0.111932,"대한국토·도시계획학회 (NODE10533147, IF: 1.35)"
20,2021,건축공학,203717369,이상민,1,0.1511,0.111932,"대한국토·도시계획학회 (NODE10533147, IF: 1.35)"
21,2021,건축공학,824588473,장권희,1,0.1511,0.111932,"대한국토·도시계획학회 (NODE10533147, IF: 1.35)"
22,2021,건축공학,866153210,양동민,1,0.1511,0.111932,"대한국토·도시계획학회 (NODE10533147, IF: 1.35)"
23,2021,건축공학,808236771,김경민,3,0.1492,0.222632,"대한환경공학회 (NODE10560881, IF: 0.67)
대한환경공학회 (NODE10552984, IF: 0.67)
대한환경공학회 (NODE10544644, IF: 0.67)"
24,2021,건축공학,532455632,안종화,3,0.1492,0.222632,"대한환경공학회 (NODE10560881, IF: 0.67)
대한환경공학회 (NODE10552984, IF: 0.67)
대한환경공학회 (NODE10544644, IF: 0.67)"
25,2021,건축공학,707197004,최재필,8,0.1461,0.2706,"대한건축학회 (NODE10612834, IF: 0.54)
대한건축학회 (NODE10548507, IF: 0.54)
대한건축학회 (NODE10548513, IF: 0.54)
대한건축학회 (NODE10571853, IF: 0.54)
대한건축학회 (NODE10666904, IF: 0.54)
대한건축학회 (NODE10819100, IF: 0.54)
대한건축학회 (NODE10543096, IF: 0.54)
대한건축학회 (NODE10532455, IF: 0.54)"
26,2021,건축공학,608424536,김태완,2,0.1461,0.108242,"대한국토·도시계획학회 (NODE10597617, IF: 1.35)
대한국토·도시계획학회 (NODE10894216, IF: 1.35)"
27,2021,건축공학,771831347,김지영,2,0.1461,0.108242,"대한국토·도시계획학회 (NODE10553250, IF: 1.35)
대한국토·도시계획학회 (NODE10894216, IF: 1.35)"
28,2021,건축공학,464461015,강승엽,2,0.1461,0.108242,"대한국토·도시계획학회 (NODE10621469, IF: 1.35)
대한국토·도시계획학회 (NODE10894216, IF: 1.35)"
29,2021,건축공학,124608381,조철호,1,0.1461,0.108242,"대한국토·도시계획학회 (NODE10894216, IF: 1.35)"
30,2021,건축공학,874543603,주원영,1,0.1461,0.108242,"대한국토·도시계획학회 (NODE10894216, IF: 1.35)"
31,2021,건축공학,763002284,허재필,1,0.1461,0.108242,"대한국토·도시계획학회 (NODE10894216, IF: 1.35)"
32,2021,건축공학,854194046,김창재,3,0.145,0.216484,"한국측량학회 (NODE10958034, IF: 0.67)
한국측량학회 (NODE10958037, IF: 0.67)
한국측량학회 (NODE10577800, IF: 0.67)"
33,2021,건축공학,731646216,박소영,2,0.145,0.216484,"한국측량학회 (NODE10958034, IF: 0.67)
한국측량학회 (NODE10958037, IF: 0.67)"
34,2021,건축공학,156458475,신상호,2,0.145,0.216484,"한국측량학회 (NODE10958034, IF: 0.67)
한국측량학회 (NODE10958037, IF: 0.67)"
35,2021,건축공학,106002591,이강석,3,0.1449,0.28044,"한국콘크리트학회 (NODE10549382, IF: 0.51)
한국콘크리트학회 (NODE10619588, IF: 0.51)
대한건축학회 (NODE10666923, IF: 0.54)"
36,2021,건축공학,570196492,최열,2,0.1428,0.105782,"대한국토·도시계획학회 (NODE10667032, IF: 1.35)
대한국토·도시계획학회 (NODE10570855, IF: 1.35)"
37,2021,건축공학,509151348,박진호,1,0.1428,0.105782,"대한국토·도시계획학회 (NODE10667032, IF: 1.35)"
38,2021,건축공학,623755729,이재송,1,0.1428,0.105782,"대한국토·도시계획학회 (NODE10667032, IF: 1.35)"
39,2021,건축공학,387070122,"Song, Ki-Wook",1,0.1428,0.105782,"대한국토·도시계획학회 (NODE10533139, IF: 1.35)"
40,2021,건축공학,149363539,"Yun, Byung-Hun",1,0.1428,0.105782,"대한국토·도시계획학회 (NODE10533139, IF: 1.35)"
41,2021,건축공학,541404628,"Lee, Jung-Hee",1,0.1428,0.105782,"대한국토·도시계획학회 (NODE10894210, IF: 1.35)"
42,2021,건축공학,844808608,이명훈,1,0.1428,0.105782,"대한국토·도시계획학회 (NODE10894210, IF: 1.35)"
43,2021,건축공학,451361862,이건세,1,0.1422,0.209104,"한국해안해양공학회 (NODE10893687, IF: 0.68)"
44,2021,건축공학,437021034,정동현,1,0.1422,0.209104,"한국해안해양공학회 (NODE10893687, IF: 0.68)"
45,2021,건축공학,277184816,문용호,1,0.1422,0.209104,"한국해안해양공학회 (NODE10893687, IF: 0.68)"
